"Data_Status","State","MSN","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013"
"2013F","AK","CLOSB","8476","9021","7984","8884","7560","10504","9070","5648","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","82","0","39","39","20","22","13","23","15","7","15","25","33","26","2","57","57","73","19","16"
"2013F","AK","CLRFB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013F","AK","COICB","0","0","0","0","0","0","0","0","0","0","0","0","0","23659","22732","21505","17588","12394","14576","10037","8701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013F","AK","DFISB","10356","11925","9496","9931","9200","11490","17880","20308","21219","10679","10203","11941","14025","5314","6183","9917","6477","4820","10688","10763","8184","11257","13011","13461","13463","17836","21486","20616","20675","18974","13075","13193","13477","12598","12029","10995","12555","15400","15467","18913","14021","18834","23193","24300"
"2013F","AK","DFRFB","847","560","459","564","751","840","764","910","449","422","190","53","71","63","120","60","292","141","238","52","49","71","96","134","102","201","237","235","243","198","114","121","124","174","128","130","137","166","190","120","167","280","228","92"
"2013F","AK","EMLCB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013F","AK","ESISB","324","338","395","389","390","1555","1587","1844","1968","1383","2371","3177","3445","3776","1077","1332","1414","1520","1656","1449","1473","1497","1628","1612","1648","1759","1904","2472","2668","2748","3390","3507","3491","3565","3623","3727","4011","4454","4329","4231","4279","4294","4453","3965"
"2013F","AK","ESRFB","21","23","28","32","32","100","134","170","144","105","212","224","243","267","81","90","177","253","192","87","94","93","93","98","97","106","89","107","124","131","147","176","220","201","219","217","230","267","258","244","238","246","259","607"
"2013F","AK","GECCB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","20","20","20","20","20","20","20","20","20","36","36","36","36","39","39","41","38","35","71","74","74","88","85","85"
"2013F","AK","GEICB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","16","16","16","16","16","16","16","16","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013F","AK","GERCB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","15","15","15","15","15","15","15","15","15","50","50","50","50","51","49","49","50","52","59","77","79","126","101","101"
"2013F","AK","HYCCB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013F","AK","HYICB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013F","AK","LGISB","195","217","193","175","215","341","662","949","972","251","336","285","366","205","194","246","205","218","185","99","65","35","27","17","145","191","22","544","585","47","0","18","148","87","86","0","51","24","24","123","161","93","44","42"
"2013F","AK","LGRFB","29","46","112","56","60","134","181","264","302","51","96","87","91","78","61","77","86","68","73","38","25","26","23","17","106","113","9","95","142","9","0","6","19","35","33","22","37","34","8","26","22","5","3","0"
"2013F","AK","LOTCB","14853","17106","19249","20766","22555","25016","27830","30224","30545","34289","35406","35121","36520","36568","37551","39297","39425","34979","35371","37962","39416","35565","32535","36315","36875","37941","38686","40040","39264","37575","42687","46054","46648","45481","46947","47574","48562","45236","44593","43130","43465","44689","45330","37389"
"2013F","AK","NGISB","12013","7727","8072","9849","9346","16678","19957","38720","61406","75740","50378","41951","54467","49766","49228","63941","43556","48435","45290","34772","45700","50182","55986","50908","39034","40366","42989","45233","44269","41351","37531","31074","26260","4713","14898","18097","206","0","0","0","0","0","0","1083"
"2013F","AK","NGLPB","4772","8501","16133","15390","14469","17926","16047","17418","15876","12137","30320","15305","94147","97965","111229","64533","73384","117781","154248","191435","183379","223616","235195","236152","238399","294623","292603","271227","281516","265459","276448","274302","286496","301653","282596","304379","258322","270161","253685","259862","250453","246987","254728","256063"
"2013F","AK","NGPZB","17393","17296","8826","172","111","94","151","261","187","879","129","272","254","256","5930","5178","6011","2129","1968","1868","1616","2602","2870","2840","3027","2440","1990","4936","5557","7249","7564","5123","4378","4080","3813","2627","2839","2127","2059","2329","3300","3453","4021","873"
"2013F","AK","NGRFB","2804","2914","4306","4889","4695","5815","6855","10816","15638","16870","19556","11328","23084","24979","23342","12189","17463","19668","22770","24320","26989","25598","25117","24393","22433","25014","31801","28351","31582","32861","37127","36805","39667","36615","32018","34992","31402","33044","32028","32411","35171","36424","36702","2986"
"2013F","AK","P5RFB","2913","3251","4041","4475","4304","4246","4100","5644","7426","7957","8052","5251","5736","7422","7456","12841","11542","13586","16250","17767","18546","14129","20258","18380","20377","19323","24868","24647","24527","25467","23077","30740","29028","33004","32531","34304","35836","34723","26960","24427","26121","26391","22644","25286"
"2013F","AK","PCISB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013F","AK","PCRFB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4278","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013F","AK","RFISB","367","132","308","292","321","141","40","46","335","0","72","102","0","0","0","15004","26460","5601","0","0","497","1179","1281","1227","1387","1814","1045","375","0","0","0","4","0","0","0","0","0","0","1","0","0","0","0","0"
"2013F","AK","RFRFB","93","22","53","95","94","54","27","23","170","0","16","22","0","0","0","1198","3648","811","0","0","233","570","595","653","753","544","1388","496","0","0","0","111","0","0","0","0","0","0","5","23","24","0","0","0"
"2013F","AK","SFCCB",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013F","AK","SFINB",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013F","AK","SFRCB",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013F","AK","SOCCB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013F","AK","SOHCB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","3","4","4","5","7","10"
"2013F","AK","SOICB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013F","AK","TEPFB","46599","52725","56092","49195","49852","57048","59107","69259","74193","76324","95574","69468","161842","193242","210872","159374","171065","203712","247708","285619","281951","305004","320208","321875","325515","382145","393438","371441","384013","370073","388358","395248","408438","423182","400257","424969","378027","386478","360604","364162","360388","360012","365325","325121"
"2013F","AK","TERFB","6707","6817","9000","10110","9936","11189","12061","17827","24129","25405","28121","16965","29225","32809","31061","26455","33208","34526","39522","42264","45936","40487","46181","43674","43869","45300","58392","53931","56617","58666","60465","67960","69059","70030","64928","69666","67642","68233","59449","57251","61743","63347","59835","28972"
"2013F","AK","TETCB","182043","200968","214384","196970","201495","232186","254674","293532","324057","299782","295757","279672","409072","437637","482898","474439","504260","499218","521404","576194","584083","602660","627237","623702","623159","704170","718796","708823","723309","725402","742138","735820","732972","733500","775038","797700","746316","723083","650420","630076","641160","639290","635543","608982"
"2013F","AK","TNSCB","135445","148243","158291","147776","151644","175138","195566","224273","249863","223458","200184","210205","247230","244395","272025","315065","333194","295507","273696","290575","302133","297656","307030","301828","297645","322025","325358","337381","339297","355330","353780","340571","324536","310318","374780","372732","368287","349779","315821","291660","309505","308847","300488","283862"
"2013F","AK","WDRSB","403","392","370","338","333","440","483","564","617","854","296","365","332","405","567","584","532","732","782","790","641","672","705","820","778","778","808","660","587","602","648","1058","1074","1130","1158","387","344","380","425","903","789","807","753","1040"
"2013F","AK","WDRXB","887","864","816","745","734","970","1065","1242","1361","1881","652","804","731","893","1249","1286","1172","1614","1723","1741","881","924","969","1127","1070","1070","1111","908","807","828","892","1455","1477","1554","1593","533","472","522","584","1242","1085","1109","1035","1430"
"2013F","AK","WWCSB","8","7","7","6","6","8","9","11","12","16","7","9","8","9","13","14","16","25","27","64","70","73","77","110","106","107","111","151","96","101","108","186","191","225","206","75","75","62","65","128","126","121","106","574"
"2013F","AK","WWCXB","17","16","15","14","14","18","20","24","26","36","16","19","17","20","28","31","34","55","61","143","96","101","106","152","145","147","152","152","133","139","149","256","262","273","269","85","79","84","89","175","173","167","146","169"
"2013F","AK","WWISB","1745","1882","1818","1769","1801","1624","1713","2003","1834","1503","823","868","840","949","968","964","261","260","270","6086","4606","4527","4597","3296","5479","5631","5413","1653","175","35","34","6","122","57","75","36","73","103","58","78","78","72","69","96"
"2013F","AK","WWIXB","1970","2125","2052","1998","2034","1833","1934","2262","2071","1697","929","981","949","1072","1093","1089","244","234","239","116","1874","1657","2300","1562","2078","572","451","194","66","69","67","12","32","21","22","16","22","26","13","16","12","42","36","29"
"2013F","AK","WYCCB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013F","AK","WYICB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013F","AL","CLOSB","57244","62563","61927","56818","55588","59653","39195","41483","45305","63109","57179","56081","66913","68198","73922","62496","63776","65799","71662","57111","55205","60654","77284","55658","59015","56797","63086","67569","60743","58125","57089","58709","54638","52621","53451","46044","44487","42514","43470","33996","34409","32194","33698","37892"
"2013F","AL","CLRFB","0","0","0","0","0","0","0","0","0","0","0","51","558","85","1023","725","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013F","AL","COICB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013F","AL","DFISB","16449","15521","21594","25183","26162","25698","38497","39624","39762","27642","19077","26214","22410","24904","19721","15116","17626","16245","16222","21286","26646","23776","23648","22290","26083","25551","29542","25608","21611","21675","17031","18636","19055","40834","39617","37674","32244","28270","31754","24045","22195","23706","30068","23110"
"2013F","AL","DFRFB","56","29","175","234","336","371","396","910","385","486","474","256","102","49","29","11","19","43","9","49","32","27","40","26","35","39","61","43","72","57","67","55","35","42","79","73","84","72","66","77","62","58","122","17"
"2013F","AL","EMLCB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013F","AL","ESISB","60357","60711","67982","72580","73709","69002","78196","85668","90993","95972","88618","77314","62676","62701","76461","76206","75155","79355","84024","85504","86341","87734","92649","94730","96850","99874","106080","103355","106659","109883","111171","100185","102378","107139","111277","113469","112759","111594","107510","88989","96652","101232","101744","114289"
"2013F","AL","ESRFB","1200","1287","887","855","833","852","2828","2073","988","1061","2510","7424","5434","4968","6734","6292","6889","7576","7273","7412","7890","7753","7924","9417","12058","12201","8299","7935","7778","7944","8366","8825","8905","8927","10174","10314","11031","11826","11875","11449","13725","13874","13415","1276"
"2013F","AL","GECCB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013F","AL","GEICB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42","42","42","42","30","33","37","38","41","49","41","42","42","42","42"
"2013F","AL","GERCB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","13","14","15","16","14","15","16","17","18","20","20","23","25","33","35","40","47","57","68","85","96","93","99","99"
"2013F","AL","HYCCB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013F","AL","HYICB","259","259","261","262","258","257","261","255","248","256","246","248","248","249","247","248","248","247","245","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013F","AL","LGISB","6194","6202","7518","7843","7132","6433","5871","6813","6836","10405","6144","4593","5483","3697","2796","3643","3817","4392","3900","4012","3203","3526","4557","5486","5892","5953","4717","2350","665","5381","5469","8781","4566","3660","3541","2819","3392","5139","4048","3506","3700","3324","3829","3703"
"2013F","AL","LGRFB","142","159","127","153","221","295","746","635","945","150","602","23","83","21","15","14","18","9","9","17","9","7","10","9","9","10","7","3","1","8","9","13","8","9","3","2","2","2","5","2","2","2","3","28"
"2013F","AL","LOTCB","286529","294580","321850","345835","356598","330449","361803","388558","409244","409028","412844","398517","363444","361787","387861","392034","394952","413105","427872","458336","467046","467185","472479","495641","509352","526160","547468","556396","600099","607883","625033","576931","605969","601300","622043","633696","653314","656895","632116","560551","610207","579014","549685","568551"
"2013F","AL","NGISB","166779","157096","156759","148958","149966","141282","110999","119621","115273","139080","147873","155069","133544","115267","122582","121733","103729","103654","125946","135406","130994","137767","149280","160814","160990","182094","180650","181915","173783","180090","179960","137574","142607","141620","147051","133065","131673","134176","124680","113706","125595","132679","147660","173582"
"2013F","AL","NGLPB","221","491","1103","1367","1337","2025","2790","5600","3471","22014","10325","6009","5297","4908","5507","5682","5636","7104","6847","6337","10168","8861","13229","13769","13525","14691","13760","9881","10438","15838","16481","13527","14187","15856","16419","15517","18580","20013","24658","25554","23317","23669","23895","22183"
"2013F","AL","NGPZB","20485","21255","19657","20367","19864","17320","8422","10482","11160","13377","17008","18830","16650","13665","13581","11496","10178","12154","12465","13940","15060","16928","19154","16028","15354","20649","19773","21546","20737","22901","23622","20626","22399","19476","16310","15428","15288","16102","16789","19355","22470","23469","25755","22528"
"2013F","AL","NGRFB","9457","11338","13145","13435","13149","16697","12151","15197","17992","17662","18056","19337","19906","17785","16925","15535","17239","16340","18650","18117","18857","21247","24516","26360","26220","27918","27437","27664","33288","31492","28742","22510","22023","21574","20292","22536","22423","20261","20967","21045","21608","23193","26820","8836"
"2013F","AL","P5RFB","2513","2283","2707","2767","3103","6171","6536","7865","8350","9782","9476","5771","7159","4316","6088","5170","7196","11018","10891","10830","8788","8897","8260","8511","9357","8839","10971","11322","9124","9208","8371","9761","10512","11602","9886","12427","11334","11529","10318","9811","10633","10851","11113","10410"
"2013F","AL","PCISB","7097","10999","12334","10187","10500","11700","10582","14094","11836","8574","5774","12222","9670","5049","7671","8311","3359","5376","5433","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013F","AL","PCRFB","0","0","0","0","0","0","0","0","0","367","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013F","AL","RFISB","8673","6653","7237","21489","29429","35096","41601","48763","44462","38938","23096","13563","21249","7997","5298","551","2768","2634","3305","1452","1997","284","1009","3236","5130","2345","3275","2354","3856","3714","8406","5006","11670","1645","2493","4694","4814","5117","6497","1993","4445","6695","4859","1916"
"2013F","AL","RFRFB","1456","854","3279","1060","1211","1458","1500","1376","1506","3190","715","1862","1679","828","601","49","725","913","1092","697","797","248","1297","1575","1555","822","1157","1417","0","17","5","0","91","78","214","3","1","3","3","18","27","3","12","0"
"2013F","AL","SFCCB",,,,,,,,,,,"6","3","11","1","7","2","0","0","2","2","36","35","18","41","7","0","2","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"2013F","AL","SFINB",,,,,,,,,,,"34","16","63","6","35","9","2","1","11","11","217","230","119","289","50","0","13","15","2","3","0","0","0","11","0","0","0","0","0","0","0","0","0","0"
"2013F","AL","SFRCB",,,,,,,,,,,"11","5","20","2","13","3","1","1","4","3","68","68","35","82","14","0","4","4","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"2013F","AL","SOCCB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013F","AL","SOHCB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","137","141","151","151","151","156","154","151","143","139","133","119","104","89","75","61","62","74","77","83","86","104","122","129","147"
"2013F","AL","SOICB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013F","AL","TEPFB","365837","377471","412024","435466","445513","423774","449687","488377","509610","533417","589463","583174","547846","545339","584063","582941","572412","591552","612923","581015","582078","583779","600871","625574","649725","647163","661557","666236","709907","724799","739493","679208","703596","698772","743497","730138","753944","759833","739718","691839","725243","695924","672747","653277"
"2013F","AL","TERFB","14823","15950","20319","18503","18853","25844","24157","28055","30165","32331","31833","34724","34921","28053","31415","27797","32086","35898","37924","37122","36374","38178","42048","45898","49233","49829","47932","48384","50262","48726","45560","41165","41575","42231","40648","45355","44873","43694","43233","42402","46057","47981","51486","20567"
"2013F","AL","TETCB","1393617","1385063","1478196","1527391","1547838","1515313","1551983","1623676","1638624","1649050","1645058","1604167","1499225","1446066","1544689","1519791","1504837","1582744","1651823","1683264","1665543","1682950","1753456","1806217","1898428","1972487","2005028","1972624","2018519","2061519","2111723","1918064","1978979","1970879","2083775","2065029","2102525","2088237","2011565","1819004","1948298","1920515","1892948","1931397"
"2013F","AL","TNSCB","1027780","1007592","1066173","1091926","1102325","1091540","1102296","1135300","1129014","1115634","1055646","1021017","951474","900737","960682","936864","932427","991193","1038917","1102265","1083787","1099503","1152758","1181056","1248772","1325325","1343490","1306410","1308615","1336724","1372232","1238857","1275383","1272124","1340276","1334891","1348581","1328403","1271846","1127166","1223054","1224591","1220201","1278120"
"2013F","AL","WDRSB","1840","1711","1594","1480","1628","1892","2110","2297","2061","2128","2919","3325","4604","3692","5046","5198","4735","3865","4125","4170","5916","6202","6507","4958","4706","4706","4887","2569","2283","2343","2523","2079","2111","2222","2277","1794","1591","1759","1968","2606","2275","2327","2172","2999"
"2013F","AL","WDRXB","8463","7870","7333","6810","7488","8703","9706","10568","9480","9791","13427","15296","21182","16987","23215","23914","21783","17782","18977","19185","9214","9660","10135","7723","7330","7330","7612","4001","3556","3649","3930","3239","3287","3460","3547","2794","2478","2739","3065","4059","3544","3625","3383","4672"
"2013F","AL","WWCSB","35","32","30","28","31","36","40","44","39","40","72","80","104","84","113","124","139","131","145","338","647","675","712","667","639","645","670","429","375","394","422","366","375","390","381","288","267","284","299","368","363","350","306","355"
"2013F","AL","WWCXB","159","148","139","129","142","165","183","201","180","186","333","368","480","385","521","568","639","605","667","1554","1007","1051","1109","1039","995","1005","1044","669","584","614","657","570","584","608","594","448","416","442","466","573","566","545","477","553"
"2013F","AL","WWISB","6984","7389","8278","8444","8200","7807","8479","8937","9138","9293","20835","21990","21274","24029","24515","24411","24782","24676","25671","69612","57830","57918","63032","90584","123866","160382","150538","130455","160131","166478","168957","132250","137866","129649","130325","152579","166833","158457","144155","90345","115053","128670","132446","145815"
"2013F","AL","WWIXB","34898","36919","41361","42193","40974","39011","42365","44658","45661","46435","103446","109182","105625","119305","121716","121203","106889","104658","107927","44393","43056","41752","42551","45309","53765","27329","23800","25199","24074","24994","24029","22983","15440","15704","43807","16759","18835","19773","19190","39132","18841","17365","17795","13936"
"2013F","AL","WYCCB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013F","AL","WYICB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013F","AR","CLOSB","0","50","50","2260","2664","862","3578","5189","6619","7328","6336","7687","7442","9324","8411","7991","7726","6737","5770","5974","5839","6839","7076","7748","8599","7784","8356","6980","7004","7927","9616","10901","10457","10126","10126","9275","9084","9778","9567","7429","7272","5576","5154","5065"
"2013F","AR","CLRFB","0","0","0","0","0","0","0","0","0","0","0","7","62","12","116","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013F","AR","COICB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013F","AR","DFISB","11419","10916","16633","18043","18731","16500","18393","25588","26517","37084","20646","26605","26313","29025","22985","24874","22668","16952","18369","14893","14103","11730","19241","18465","18340","23485","19707","23225","22131","20478","23334","26624","25247","30986","32419","40010","40240","40917","52181","25463","33317","30808","29441","32353"
"2013F","AR","DFRFB","12","64","82","588","181","47","186","221","513","192","0","260","119","58","34","18","24","45","10","35","17","13","33","22","24","36","41","39","74","54","91","78","47","32","65","77","104","105","108","82","93","75","119","12"
"2013F","AR","EMLCB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013F","AR","ESISB","21218","21933","23447","24563","24995","20160","28112","31528","32445","36676","36976","31301","27086","29406","32097","28520","24263","26031","28045","30022","31658","32972","35365","39132","41041","44036","47908","49534","51091","53074","54795","52475","53007","53360","54152","55250","55912","55035","52353","44470","50118","50995","50788","55559"
"2013F","AR","ESRFB","389","403","263","239","242","293","338","345","358","358","372","3006","2348","2330","2827","2355","2224","2485","2428","2603","2893","2914","3025","3890","5109","5380","3748","3803","3726","3837","4124","4622","4611","4446","4951","5022","5470","5832","5783","5721","7117","6989","6697","962"
"2013F","AR","GECCB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","4","4","4","4","4","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013F","AR","GEICB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","21","21","21","15","17","19","19","20","25","21","7","7","12","12"
"2013F","AR","GERCB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94","104","113","122","129","119","127","134","143","148","171","171","191","207","267","289","330","382","461","547","681","766","743","797","797"
"2013F","AR","HYCCB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013F","AR","HYICB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013F","AR","LGISB","6563","6044","7587","7380","7960","9833","9081","7205","5739","6064","7637","5364","6352","4959","3001","3800","3597","4222","4565","4759","4275","4476","4231","4953","4618","5049","4673","4160","3251","6936","11552","9702","5338","3941","4059","3107","3423","3765","2992","2751","2608","2320","2113","2188"
"2013F","AR","LGRFB","153","492","579","188","128","66","33","126","208","113","73","27","97","28","16","15","17","9","11","20","13","8","10","8","7","9","7","5","3","11","19","15","9","9","3","2","2","2","4","2","2","1","2","21"
"2013F","AR","LOTCB","110967","117372","127820","136605","139579","148365","167989","187545","198251","201313","217205","186123","179721","186146","191332","186244","175534","182725","190924","205468","217262","222897","222195","250878","257699","275065","279041","287870","311426","311844","332565","329809","333712","321888","329357","349375","337572","347250","338349","300006","337081","339709","317514","323724"
"2013F","AR","NGISB","143339","141197","140339","172261","151195","121819","130455","124268","111704","114316","118882","112185","91317","79563","83741","86226","79496","47092","91018","113827","106018","92916","103203","102665","116036","126940","123957","127559","121082","120115","115678","107665","106201","100633","90092","77633","78268","76307","74935","67568","72325","74648","70288","82076"
"2013F","AR","NGLPB","9221","6459","4741","2994","4234","4179","4032","4113","3757","7782","1938","2537","5080","5495","6034","12648","9183","12140","12197","11634","7155","1429","5878","6485","4854","6020","5722","6953","8593","2266","1945","1522","1461","1154","1871","1737","1917","1924","3017","4633","5913","6695","7293","7545"
"2013F","AR","NGPZB","13483","11763","13153","15391","13518","12156","9413","9223","11250","12473","11385","9639","8630","7658","10601","8341","6067","5852","7564","9717","8709","8478","8140","9783","12098","12412","12831","11753","10445","9140","8914","8791","8045","8626","7862","9028","10958","10332","10013","9230","9615","11455","10712","11795"
"2013F","AR","NGRFB","10204","8894","5991","5069","6139","5696","5096","4882","4342","4752","4324","13772","13820","12588","11862","12055","13978","8738","14496","16036","15119","13671","16456","16480","18163","18863","18302","19401","23432","19670","17210","16266","15122","13945","11416","12039","11966","10280","10944","10911","11353","12066","12129","6678"
"2013F","AR","P5RFB","9587","7942","3787","4266","4233","4175","4046","4380","5431","4419","4272","3052","3346","4046","4087","3964","4340","4515","5403","5431","5690","5303","6466","6147","6551","6244","7340","7297","6166","5869","5630","7220","7274","7854","8421","8731","9181","8859","7891","8440","9112","9939","10150","9466"
"2013F","AR","PCISB","5941","6110","6852","6262","5079","5659","5093","6783","5683","4084","3461","7325","5796","3026","4598","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","193","63","0","0","0","0","0","0","0"
"2013F","AR","PCRFB","2440","2349","211","0","0","0","0","0","994","0","0","912","1102","1143","1244","1418","1402","1379","1519","1458","1517","1449","1589","1723","1609","1576","1644","1645","1611","1605","1673","1647","1630","1634","1732","1640","1803","1688","1550","1701","1808","1762","1775","1622"
"2013F","AR","RFISB","1026","455","4530","11121","17613","22489","21775","18798","17328","17835","8777","9628","8698","3421","2266","4191","4358","1238","1037","1001","961","484","73","912","1279","950","537","82","21","104","56","1274","289","1128","2580","210","28","434","279","253","5","139","67","79"
"2013F","AR","RFRFB","176","792","1012","1408","824","358","547","560","415","402","264","1322","687","354","257","376","1141","429","343","480","383","423","94","444","388","333","190","50","0","0","0","0","2","53","222","0","0","0","0","2","0","0","0","0"
"2013F","AR","SFCCB",,,,,,,,,,,"1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013F","AR","SFINB",,,,,,,,,,,"3","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013F","AR","SFRCB",,,,,,,,,,,"1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
